img_id_A,img_id_B,target
0301b,0333c,0
0301b,0570a,0
0301b,1212a,0
0301b,0927c,0
0301b,0333a,0
0301b,1358a,0
0301b,1358b,0
0301b,1358c,0
0301b,0457c,0
0301b,0595c,0
0301b,0354a,0
0301b,0516a,0
0301b,0516b,0
0301b,0888c,0
0301b,1124c,0
0301b,1538c,0
0301b,1091c,0
0301b,0488b,0
0301b,1538b,0
0301b,1447b,0
0301b,1447c,0
0301b,0373c,0
0301b,1377a,0
0301b,0518a,0
0301b,0518b,0
0301b,0518c,0
0301b,0521b,0
0301b,1363b,0
0301b,1234b,0
0301b,1234c,0
0301b,0885c,0
0301b,0950a,0
0301b,0950b,0
0301b,1222a,0
0301b,0336c,0
0301b,1443c,0
0301b,0352c,0
0301b,0324b,0
0301b,1432b,0
0301b,1487c,0
0301b,1087a,0
0301b,0441b,0
0301b,1155b,0
0301b,0304a,0
0301b,0348b,0
0301b,1253b,0
0301b,1253c,0
0301b,0916a,0
0301b,0969b,0
0301b,0405a,0
0301b,1099c,0
0301b,0483b,0
0301b,0938b,0
0301b,0525a,0
0301b,0506b,0
0301b,0517b,0
0301b,0517c,0
0301b,0488c,0
0301b,0537b,0
0301b,0537c,0
0301b,0544c,0
0301b,1488b,0
0301b,0440b,0
0301b,1394c,0
0301b,0355b,0
0301b,1114a,0
0301b,1483c,0
0301b,1501b,0
0301b,1377b,0
0301b,1377c,0
0301b,0392b,0
0301b,1220b,0
0301b,0581c,0
0301b,1226c,0
0301b,1465c,0
0301b,1164a,0
0301b,1164b,0
0301b,1394b,0
0301b,1340c,0
0301b,1036b,0
0301b,1036c,0
0301b,0316a,0
0301b,0328b,0
0301b,0535a,0
0301b,0535b,0
0301b,0535c,0
0301b,1086c,0
0301b,0328a,0
0301b,1143c,0
0301b,1361a,0
0301b,0324c,0
0301b,1429a,0
0301b,0551a,0
0301b,1546a,0
0301b,0390c,0
0301b,0530a,0
0301b,0546b,0
0301b,0563c,0
0301b,1181b,0
0301b,1181c,0
0301b,0327b,0
0301b,0569a,0
0301b,1496c,0
0301b,0315b,0
0301b,0924a,0
0301b,0924b,0
0301b,0924c,0
0301b,0386a,0
0301b,1356b,0
0301b,0440a,0
0301b,1204b,0
0301b,0330a,0
0301b,1476c,0
0301b,0859a,0
0301b,0312b,0
0301b,1504a,0
0301b,1494c,0
0301b,0350c,0
0301b,0489b,0
0301b,1155a,0
0301b,1155c,0
0301b,1219c,0
0301b,0302a,0
0301b,0302c,0
0301b,0471b,0
0301b,0471c,0
0301b,1383b,0
0301b,1383c,0
0301b,1323a,0
0301b,1323b,0
0301b,1323c,0
0301b,0473b,0
0301b,0473c,0
0301b,0357b,0
0301b,1561b,0
0301b,0327a,0
0301b,0569b,0
0301b,0580b,0
0301b,1343c,0
0301b,0351b,0
0301b,0421a,0
0301b,1532a,0
0301b,1210a,0
0301b,0311a,0
0301b,0463a,0
0301b,1259a,0
0301b,1259b,0
0301b,1259c,0
0301b,0525b,0
0301b,0525c,0
0301b,1212c,0
0301b,1475c,0
0301b,0583c,0
0301b,0348c,0
0301b,1191b,0
0301b,1191c,0
0301b,1484c,0
0301b,0587c,0
0301b,0350a,0
0301b,0405b,0
0301b,0357a,0
0301b,1272a,0
0301b,1409c,0
0301b,1461a,0
0301b,0390a,0
0301b,0517a,0
0301b,0453c,0
0301b,1501a,0
0301b,0413b,0
0301b,0448b,0
0301b,1368c,0
0301b,0892c,0
0301b,1039a,0
0301b,1449c,0
0301b,0547c,0
0301b,0434c,0
0301b,0450c,0
0301b,0410c,0
0301b,1152a,0
0301b,1152c,0
0301b,1443b,0
0301b,0466c,0
0301b,1108b,0
0301b,0358b,0
0301b,0463b,0
0301b,1422a,0
0301b,0571c,0
0301b,0866c,0
0301b,0315a,0
0301b,0357c,0
0301b,0564b,0
0301b,0564c,0
0301b,0585b,0
0301b,0585c,0
0301b,1319b,0
0301b,1319c,0
0301b,0323c,0
0301b,0385c,0
0301b,1273c,0
0301b,1533a,0
0301b,0489a,0
0301b,0540a,0
0301b,0540c,0
0301b,1392a,0
0301b,0324a,0
0301b,1174b,0
0301b,0374a,0
0301b,0521c,0
0301b,1363a,0
0301b,1363c,0
0301b,1500a,0
0301b,1309c,0
0301b,1271a,0
0301b,0469a,0
0301b,0469b,0
0301b,0469c,0
0301b,0383a,0
0301b,0873a,0
0301b,0873b,0
0301b,0370a,0
0301b,0368c,0
0301b,0431b,0
0301b,0460b,0
0301b,0460c,0
0301b,1064c,0
0301b,0347a,0
0301b,0347b,0
0301b,0431a,0
0301b,1140a,0
0301b,1140b,0
0301b,1408b,0
0301b,0343c,0
0301b,0375c,0
0301b,0457b,0
0301b,0311c,0
0301b,1557a,0
0301b,1308c,0
0301b,0450b,0
0301b,1500b,0
0301b,0385a,0
0301b,1197b,0
0301b,1311c,0
0301b,1360c,0
0301b,1374a,0
0301b,0455c,0
0301b,1350c,0
0301b,1406a,0
0301b,1406b,0
0301b,1406c,0
0301b,0510b,0
0301b,1419b,0
0301b,0911b,0
0306b,0594a,0
0306b,1497a,0
0306b,1497b,0
0306b,1562b,0
0306b,0373a,0
0306b,1091b,0
0306b,1123b,0
0306b,1521c,0
0306b,0373b,0
0306b,1431c,0
0306b,1520c,0
0306b,1482a,0
0306b,1493a,0
0306b,1493b,0
0306b,1508b,0
0306b,0431c,0
0306b,1365a,0
0306b,0449c,0
0306b,0515a,0
0306b,0538a,0
0306b,0538b,0
0306b,0538c,0
0306b,0445a,0
0306b,0445b,0
0306b,1440c,0
0306b,1450b,0
0306b,1237c,0
0306b,0363b,0
0306b,1365b,0
0306b,0553b,0
0306b,1167a,0
0306b,1171b,0
0306b,1201b,0
0306b,1371c,0
0306b,1426c,0
0306b,1430a,0
0306b,1504c,0
0306b,1417b,0
0306b,0321b,0
0306b,0451b,0
0306b,0451c,0
0306b,1173c,0
0306b,1425c,0
0306b,0396b,0
0306b,1485a,0
0306b,1328a,0
0306b,1328b,0
0306b,1328c,0
0306b,1465a,0
0306b,1465b,0
0306b,0567b,0
0306b,1253a,0
0306b,1495a,0
0306b,1495b,0
0306b,1495c,0
0306b,0334c,0
0306b,0459b,0
0306b,0551c,0
0306b,1471c,0
0306b,1538a,0
0306b,1352a,0
0306b,0313b,0
0306b,0319b,0
0306b,0322b,0
0306b,0353b,0
0306b,0318b,0
0306b,0380a,0
0306b,1240a,0
0306b,1149c,0
0306b,1171a,0
0306b,1350a,0
0306b,1378a,0
0306b,1421a,0
0306b,1421b,0
0306b,0404c,0
0306b,0456a,0
0306b,1262a,0
0306b,1325a,0
0306b,1325b,0
0306b,1325c,0
0306b,0429a,0
0306b,0440c,0
0306b,0587a,0
0306b,1221a,0
0306b,0348a,0
0306b,0474b,0
0306b,0474c,0
0306b,1252c,0
0306b,1391a,0
0306b,1107c,0
0306b,1405b,0
0306b,1405c,0
0306b,0496a,0
0306b,1409b,0
0306b,1533b,0
0306b,0340a,0
0306b,0340b,0
0306b,0340c,0
0306b,0413a,0
0306b,1480c,0
0306b,1368b,0
0306b,0897c,0
0306b,0507a,0
0306b,0507b,0
0306b,0507c,0
0306b,1546b,0
0306b,1546c,0
0306b,0563a,0
0306b,1450a,0
0306b,1193a,0
0306b,1360a,0
0306b,0923a,0
0306b,0923c,0
0306b,1444b,0
0306b,0403c,0
0306b,0471a,0
0306b,1367a,0
0306b,1431a,0
0306b,1426a,0
0306b,1540c,0
0306b,0445c,0
0306b,1099a,0
0306b,1508a,0
0306b,1307b,0
0306b,1319a,0
0306b,1373a,0
0306b,0475a,0
0306b,0327c,0
0306b,1178a,0
0306b,1178b,0
0306b,1178c,0
0306b,0363a,0
0306b,0593b,0
0306b,0593c,0
0306b,0457a,0
0306b,0421b,0
0306b,0521a,0
0306b,1334c,0
0306b,1477a,0
0306b,1477b,0
0306b,1477c,0
0306b,0355a,0
0306b,0514c,0
0306b,1499b,0
0306b,1499c,0
0306b,1496a,0
0306b,1140c,0
0306b,1221c,0
0306b,1086b,0
0306b,1224c,0
0306b,1286a,0
0306b,1286b,0
0306b,1286c,0
0306b,0464a,0
0306b,1408c,0
0306b,1513c,0
0306b,0892a,0
0306b,1147c,0
0306b,1240b,0
0306b,1240c,0
0306b,1282c,0
0306b,1555b,0
0306b,0412b,0
0306b,0473a,0
0306b,1486b,0
0306b,0372b,0
0306b,1567c,0
0306b,1208a,0
0306b,1208b,0
0306b,1208c,0
0306b,1408a,0
0306b,1497c,0
0306b,0576b,0
0306b,0351a,0
0306b,0353c,0
0306b,0969a,0
0306b,0969c,0
0306b,0359b,0
0306b,0405c,0
0306b,0496e,0
0306b,1567b,0
0306b,0368b,0
0306b,0522b,0
0306b,1122a,0
0306b,1194a,0
0306b,1194b,0
0306b,1194c,0
0306b,1197a,0
0306b,1197c,0
0306b,1209c,0
0306b,1303a,0
0306b,1303b,0
0306b,1508c,0
0306b,0435b,0
0306b,1451b,0
0306b,1273a,0
0306b,0331a,0
0306b,0485b,0
0306b,1294a,0
0306b,1294b,0
0306b,1294c,0
0306b,1549c,0
0306b,1254a,0
0306b,1254b,0
0306b,0421c,0
0306b,1485b,0
0306b,1485c,0
0306b,0592c,0
0306b,0898b,0
0306b,1409a,0
0306b,0556a,0
0306b,1217b,0
0306b,0314c,0
0306b,0587b,0
0306b,1544a,0
0306b,1521b,0
0306b,1423a,0
0306b,1507b,0
0306b,0547a,0
0306b,1381a,0
0306b,0927a,0
0306b,0927b,0
0306b,1367b,0
0306b,1367c,0
0306b,1430b,0
0306b,1430c,0
0306b,0344c,0
0306b,0564a,0
0306b,1402b,0
0306b,1417a,0
0306b,1353b,0
0306b,1416c,0
0306b,1533c,0
0306b,1196a,0
0306b,1196b,0
0306b,1196c,0
0306b,0314a,0
0306b,1511b,0
0306b,1501c,0
0306b,1504b,0
0306b,1506a,0
0306b,0337b,0
0306b,0337c,0
0306b,0546c,0
0306b,1450c,0
0306b,0520a,0
0306b,1090a,0
0306b,0333c,0
0306b,0570a,0
0306b,1212a,0
0306b,0927c,0
0306b,0333a,0
0306b,1358a,0
0306b,1358b,0
0306b,1358c,0
0306b,0457c,0
0306b,0595c,0
0306b,0354a,0
0306b,0516a,0
0306b,0516b,0
0306b,0888c,0
0306b,1124c,0
0306b,1538c,0
0306b,1091c,0
0306b,0488b,0
0306b,1538b,0
0306b,1447b,0
0306b,1447c,0
0306b,0373c,0
0306b,1377a,0
0306b,0518a,0
0306b,0518b,0
0306b,0518c,0
0306b,0521b,0
0306b,1363b,0
0306b,1234b,0
0306b,1234c,0
0306b,0885c,0
0306b,0950a,0
0306b,0950b,0
0306b,1222a,0
0306b,0336c,0
0306b,1443c,0
0306b,0352c,0
0306b,0324b,0
0306b,1432b,0
0306b,1487c,0
0306b,1087a,0
0306b,0441b,0
0306b,1155b,0
0306b,0301c,0
0306b,0304a,0
0306b,0348b,0
0306b,1253b,0
0306b,1253c,0
0306b,0916a,0
0306b,0969b,0
0306b,0405a,0
0306b,1099c,0
0306b,0483b,0
0306b,0938b,0
0306b,0525a,0
0306b,0506b,0
0306b,0517b,0
0306b,0517c,0
0306b,0488c,0
0306b,0537b,0
0306b,0537c,0
0306b,0544c,0
0306b,1488b,0
0306b,0440b,0
0306b,1394c,0
0306b,0355b,0
0306b,1114a,0
0306b,1483c,0
0306b,1501b,0
0306b,1377b,0
0306b,1377c,0
0306b,0392b,0
0306b,1220b,0
0306b,0581c,0
0306b,1226c,0
0306b,1465c,0
0306b,1164a,0
0306b,1164b,0
0306b,1394b,0
0306b,1340c,0
0306b,1036b,0
0306b,1036c,0
0306b,0316a,0
0306b,0328b,0
0306b,0535a,0
0306b,0535b,0
0306b,0535c,0
0306b,1086c,0
0306b,0328a,0
0306b,1143c,0
0306b,1361a,0
0306b,0324c,0
0306b,1429a,0
0306b,0551a,0
0306b,1546a,0
0306b,0390c,0
0306b,0530a,0
0306b,0546b,0
0306b,0563c,0
0306b,1181b,0
0306b,1181c,0
0306b,0327b,0
0306b,0569a,0
0306b,1496c,0
0306b,0315b,0
0306b,0924a,0
0306b,0924b,0
0306b,0924c,0
0306b,0386a,0
0306b,1356b,0
0306b,0440a,0
0306b,1204b,0
0306b,0330a,0
0306b,1476c,0
0306b,0859a,0
0306b,0312b,0
0306b,1504a,0
0306b,1494c,0
0306b,0350c,0
0306b,0489b,0
0306b,1155a,0
0306b,1155c,0
0306b,1219c,0
0306b,0302a,0
0306b,0302c,0
0306b,0471b,0
0306b,0471c,0
0306b,1383b,0
0306b,1383c,0
0306b,1323a,0
0306b,1323b,0
0306b,1323c,0
0306b,0473b,0
0306b,0473c,0
0306b,0357b,0
0306b,1561b,0
0306b,0327a,0
0306b,0569b,0
0306b,0580b,0
0306b,1343c,0
0306b,0351b,0
0306b,0421a,0
0306b,1532a,0
0306b,1210a,0
0306b,0311a,0
0306b,0463a,0
0306b,1259a,0
0306b,1259b,0
0306b,1259c,0
0306b,0525b,0
0306b,0525c,0
0306b,1212c,0
0306b,1475c,0
0306b,0583c,0
0306b,0348c,0
0306b,1191b,0
0306b,1191c,0
0306b,1484c,0
0306b,0587c,0
0306b,0350a,0
0306b,0405b,0
0306b,0357a,0
0306b,1272a,0
0306b,1409c,0
0306b,1461a,0
0306b,0390a,0
0306b,0517a,0
0306b,0453c,0
0306b,1501a,0
0306b,0413b,0
0306b,0448b,0
0306b,1368c,0
0306b,0892c,0
0306b,1039a,0
0306b,1449c,0
0306b,0547c,0
0306b,0434c,0
0306b,0450c,0
0306b,0410c,0
0306b,1152a,0
0306b,1152c,0
0306b,1443b,0
0306b,0466c,0
0306b,1108b,0
0306b,0358b,0
0306b,0463b,0
0306b,1422a,0
0306b,0571c,0
0306b,0866c,0
0306b,0315a,0
0306b,0357c,0
0306b,0564b,0
0306b,0564c,0
0306b,0585b,0
0306b,0585c,0
0306b,1319b,0
0306b,1319c,0
0306b,0323c,0
0306b,0385c,0
0306b,1273c,0
0306b,1533a,0
0306b,0489a,0
0306b,0540a,0
0306b,0540c,0
0306b,1392a,0
0306b,0324a,0
0306b,1174b,0
0306b,0374a,0
0306b,0521c,0
0306b,1363a,0
0306b,1363c,0
0306b,1500a,0
0306b,1309c,0
0306b,1271a,0
0306b,0469a,0
0306b,0469b,0
0306b,0469c,0
0306b,0383a,0
0306b,0873a,0
0306b,0873b,0
0306b,0370a,0
0306b,0368c,0
0306b,0431b,0
0306b,0460b,0
0306b,0460c,0
0306b,1064c,0
0306b,0347a,0
0306b,0347b,0
0306b,0431a,0
0306b,1140a,0
0306b,1140b,0
0306b,1408b,0
0306b,0343c,0
0306b,0375c,0
0306b,0457b,0
0306b,0311c,0
0306b,1557a,0
0306b,1308c,0
0306b,0450b,0
0306b,1500b,0
0306b,0385a,0
0306b,1197b,0
0306b,1311c,0
0306b,1360c,0
0306b,1374a,0
0306b,0455c,0
0306b,1350c,0
0306b,1406a,0
0306b,1406b,0
0306b,1406c,0
0306b,0510b,0
0306b,1419b,0
0306b,0911b,0
0594a,1497a,0
0594a,1497b,0
0594a,1562b,0
0594a,0373a,0
0594a,1091b,0
0594a,1123b,0
0594a,1521c,0
0594a,0373b,0
0594a,1431c,0
0594a,1520c,0
0594a,1482a,0
0594a,1493a,0
0594a,1493b,0
0594a,1508b,0
0594a,0431c,0
0594a,1365a,0
0594a,0449c,0
0594a,0515a,0
0594a,0538a,0
0594a,0538b,0
0594a,0538c,0
0594a,0445a,0
0594a,0445b,0
0594a,1440c,0
0594a,1450b,0
0594a,1237c,0
0594a,0363b,0
0594a,1365b,0
0594a,0553b,0
0594a,1167a,0
0594a,1171b,0
0594a,1201b,0
0594a,1371c,0
0594a,1426c,0
0594a,1430a,0
0594a,1504c,0
0594a,1417b,0
0594a,0321b,0
0594a,0451b,0
0594a,0451c,0
0594a,1173c,0
0594a,1425c,0
0594a,0396b,0
0594a,1485a,0
0594a,1328a,0
0594a,1328b,0
0594a,1328c,0
0594a,1465a,0
0594a,1465b,0
0594a,0567b,0
0594a,1253a,0
0594a,1495a,0
0594a,1495b,0
0594a,1495c,0
0594a,0334c,0
0594a,0459b,0
0594a,0551c,0
0594a,1471c,0
0594a,1538a,0
0594a,1352a,0
0594a,0313b,0
0594a,0319b,0
0594a,0322b,0
0594a,0353b,0
0594a,0318b,0
0594a,0380a,0
0594a,1240a,0
0594a,1149c,0
0594a,1171a,0
0594a,1350a,0
0594a,1378a,0
0594a,1421a,0
0594a,1421b,0
0594a,0404c,0
0594a,0456a,0
0594a,1262a,0
0594a,1325a,0
0594a,1325b,0
0594a,1325c,0
0594a,0429a,0
0594a,0440c,0
0594a,0587a,0
0594a,1221a,0
0594a,0348a,0
0594a,0474b,0
0594a,0474c,0
0594a,1252c,0
0594a,1391a,0
0594a,1107c,0
0594a,1405b,0
0594a,1405c,0
0594a,0496a,0
0594a,1409b,0
0594a,1533b,0
0594a,0340a,0
0594a,0340b,0
0594a,0340c,0
0594a,0413a,0
0594a,1480c,0
0594a,1368b,0
0594a,0897c,0
0594a,0507a,0
0594a,0507b,0
0594a,0507c,0
0594a,1546b,0
0594a,1546c,0
0594a,0563a,0
0594a,1450a,0
0594a,1193a,0
0594a,1360a,0
0594a,0923a,0
0594a,0923c,0
0594a,1444b,0
0594a,0403c,0
0594a,0471a,0
0594a,1367a,0
0594a,1431a,0
0594a,1426a,0
0594a,1540c,0
0594a,0445c,0
0594a,1099a,0
0594a,1508a,0
0594a,1307b,0
0594a,1319a,0
0594a,1373a,0
0594a,0475a,0
0594a,0327c,0
0594a,1178a,0
0594a,1178b,0
0594a,1178c,0
0594a,0363a,0
0594a,0593b,0
0594a,0593c,0
0594a,0457a,0
0594a,0421b,0
0594a,0521a,0
0594a,1334c,0
0594a,1477a,0
0594a,1477b,0
0594a,1477c,0
0594a,0355a,0
0594a,0514c,0
0594a,1499b,0
0594a,1499c,0
0594a,1496a,0
0594a,1140c,0
0594a,1221c,0
0594a,1086b,0
0594a,1224c,0
0594a,1286a,0
0594a,1286b,0
0594a,1286c,0
0594a,0464a,0
0594a,1408c,0
0594a,1513c,0
0594a,0892a,0
0594a,1147c,0
0594a,1240b,0
0594a,1240c,0
0594a,1282c,0
0594a,1555b,0
0594a,0412b,0
0594a,0473a,0
0594a,1486b,0
0594a,0372b,0
0594a,1567c,0
0594a,1208a,0
0594a,1208b,0
0594a,1208c,0
0594a,1408a,0
0594a,1497c,0
0594a,0576b,0
0594a,0351a,0
0594a,0353c,0
0594a,0969a,0
0594a,0969c,0
0594a,0359b,0
0594a,0405c,0
0594a,0496e,0
0594a,1567b,0
0594a,0368b,0
0594a,0522b,0
0594a,1122a,0
0594a,1194a,0
0594a,1194b,0
0594a,1194c,0
0594a,1197a,0
0594a,1197c,0
0594a,1209c,0
0594a,1303a,0
0594a,1303b,0
0594a,1508c,0
0594a,0435b,0
0594a,1451b,0
0594a,1273a,0
0594a,0331a,0
0594a,0485b,0
0594a,1294a,0
0594a,1294b,0
0594a,1294c,0
0594a,1549c,0
0594a,1254a,0
0594a,1254b,0
0594a,0421c,0
0594a,1485b,0
0594a,1485c,0
0594a,0592c,0
0594a,0898b,0
0594a,1409a,0
0594a,0556a,0
0594a,1217b,0
0594a,0314c,0
0594a,0587b,0
0594a,1544a,0
0594a,1521b,0
0594a,1423a,0
0594a,1507b,0
0594a,0547a,0
0594a,1381a,0
0594a,0927a,0
0594a,0927b,0
0594a,1367b,0
0594a,1367c,0
0594a,1430b,0
0594a,1430c,0
0594a,0344c,0
0594a,0564a,0
0594a,1402b,0
0594a,1417a,0
0594a,1353b,0
0594a,1416c,0
0594a,1533c,0
0594a,1196a,0
0594a,1196b,0
0594a,1196c,0
0594a,0314a,0
0594a,1511b,0
0594a,1501c,0
0594a,1504b,0
0594a,1506a,0
0594a,0337b,0
0594a,0337c,0
0594a,0546c,0
0594a,1450c,0
0594a,0520a,0
0594a,1090a,0
0594a,0333c,0
0594a,0570a,0
0594a,1212a,0
0594a,0927c,0
0594a,0333a,0
0594a,1358a,0
0594a,1358b,0
0594a,1358c,0
0594a,0457c,0
0594a,0595c,0
0594a,0354a,0
0594a,0516a,0
0594a,0516b,0
0594a,0888c,0
0594a,1124c,0
0594a,1538c,0
0594a,1091c,0
0594a,0488b,0
0594a,1538b,0
0594a,1447b,0
0594a,1447c,0
0594a,0373c,0
0594a,1377a,0
0594a,0518a,0
0594a,0518b,0
0594a,0518c,0
0594a,0521b,0
0594a,1363b,0
0594a,1234b,0
0594a,1234c,0
0594a,0885c,0
0594a,0950a,0
0594a,0950b,0
0594a,1222a,0
0594a,0336c,0
0594a,1443c,0
0594a,0352c,0
0594a,0324b,0
0594a,1432b,0
0594a,1487c,0
0594a,1087a,0
0594a,0441b,0
0594a,1155b,0
0594a,0301c,0
0594a,0304a,0
0594a,0348b,0
0594a,1253b,0
0594a,1253c,0
0594a,0916a,0
0594a,0969b,0
0594a,0405a,0
0594a,1099c,0
0594a,0483b,0
0594a,0938b,0
0594a,0525a,0
0594a,0506b,0
0594a,0517b,0
0594a,0517c,0
0594a,0488c,0
0594a,0537b,0
0594a,0537c,0
0594a,0544c,0
0594a,1488b,0
0594a,0440b,0
0594a,1394c,0
0594a,0355b,0
0594a,1114a,0
0594a,1483c,0
0594a,1501b,0
0594a,1377b,0
0594a,1377c,0
0594a,0392b,0
0594a,1220b,0
0594a,0581c,0
0594a,1226c,0
0594a,1465c,0
0594a,1164a,0
0594a,1164b,0
0594a,1394b,0
0594a,1340c,0
0594a,1036b,0
0594a,1036c,0
0594a,0316a,0
0594a,0328b,0
0594a,0535a,0
0594a,0535b,0
0594a,0535c,0
0594a,1086c,0
0594a,0328a,0
0594a,1143c,0
0594a,1361a,0
0594a,0324c,0
0594a,1429a,0
0594a,0551a,0
0594a,1546a,0
0594a,0390c,0
0594a,0530a,0
0594a,0546b,0
0594a,0563c,0
0594a,1181b,0
0594a,1181c,0
0594a,0327b,0
0594a,0569a,0
0594a,1496c,0
0594a,0315b,0
0594a,0924a,0
0594a,0924b,0
0594a,0924c,0
0594a,0386a,0
0594a,1356b,0
0594a,0440a,0
0594a,1204b,0
0594a,0330a,0
0594a,1476c,0
0594a,0859a,0
0594a,0312b,0
0594a,1504a,0
0594a,1494c,0
0594a,0350c,0
0594a,0489b,0
0594a,1155a,0
0594a,1155c,0
0594a,1219c,0
0594a,0302a,0
0594a,0302c,0
0594a,0471b,0
0594a,0471c,0
0594a,1383b,0
0594a,1383c,0
0594a,1323a,0
0594a,1323b,0
0594a,1323c,0
0594a,0473b,0
0594a,0473c,0
0594a,0357b,0
0594a,1561b,0
0594a,0327a,0
0594a,0569b,0
0594a,0580b,0
0594a,1343c,0
0594a,0351b,0
0594a,0421a,0
0594a,1532a,0
0594a,1210a,0
0594a,0311a,0
0594a,0463a,0
0594a,1259a,0
0594a,1259b,0
0594a,1259c,0
0594a,0525b,0
0594a,0525c,0
0594a,1212c,0
0594a,1475c,0
0594a,0583c,0
0594a,0348c,0
0594a,1191b,0
0594a,1191c,0
0594a,1484c,0
0594a,0587c,0
0594a,0350a,0
0594a,0405b,0
0594a,0357a,0
0594a,1272a,0
0594a,1409c,0
0594a,1461a,0
0594a,0390a,0
0594a,0517a,0
0594a,0453c,0
0594a,1501a,0
0594a,0413b,0
0594a,0448b,0
0594a,1368c,0
0594a,0892c,0
0594a,1039a,0
0594a,1449c,0
0594a,0547c,0
0594a,0434c,0
0594a,0450c,0
0594a,0410c,0
0594a,1152a,0
0594a,1152c,0
0594a,1443b,0
0594a,0466c,0
0594a,1108b,0
0594a,0358b,0
0594a,0463b,0
0594a,1422a,0
0594a,0571c,0
0594a,0866c,0
0594a,0315a,0
0594a,0357c,0
0594a,0564b,0
0594a,0564c,0
0594a,0585b,0
0594a,0585c,0
0594a,1319b,0
0594a,1319c,0
0594a,0323c,0
0594a,0385c,0
0594a,1273c,0
0594a,1533a,0
0594a,0489a,0
0594a,0540a,0
0594a,0540c,0
0594a,1392a,0
0594a,0324a,0
0594a,1174b,0
0594a,0374a,0
0594a,0521c,0
0594a,1363a,0
0594a,1363c,0
0594a,1500a,0
0594a,1309c,0
0594a,1271a,0
0594a,0469a,0
0594a,0469b,0
0594a,0469c,0
0594a,0383a,0
0594a,0873a,0
0594a,0873b,0
0594a,0370a,0
0594a,0368c,0
0594a,0431b,0
0594a,0460b,0
0594a,0460c,0
0594a,1064c,0
0594a,0347a,0
0594a,0347b,0
0594a,0431a,0
0594a,1140a,0
0594a,1140b,0
0594a,1408b,0
0594a,0343c,0
0594a,0375c,0
0594a,0457b,0
0594a,0311c,0
0594a,1557a,0
0594a,1308c,0
0594a,0450b,0
0594a,1500b,0
0594a,0385a,0
0594a,1197b,0
0594a,1311c,0
0594a,1360c,0
0594a,1374a,0
0594a,0455c,0
0594a,1350c,0
0594a,1406a,0
0594a,1406b,0
0594a,1406c,0
0594a,0510b,0
0594a,1419b,0
0594a,0911b,0
0594a,0911c,0
1497a,1562b,0
1497a,0373a,0
1497a,1091b,0
1497a,1123b,0
1497a,1521c,0
1497a,0373b,0
1497a,1431c,0
1497a,1520c,0
1497a,1482a,0
1497a,1493a,0
1497a,1493b,0
1497a,1508b,0
1497a,0431c,0
1497a,1365a,0
1497a,0449c,0
1497a,0515a,0
1497a,0538a,0
1497a,0538b,0
1497a,0538c,0
1497a,0445a,0
1497a,0445b,0
1497a,1440c,0
1497a,1450b,0
1497a,1237c,0
1497a,0363b,0
1497a,1365b,0
1497a,0553b,0
1497a,1167a,0
1497a,1171b,0
1497a,1201b,0
1497a,1371c,0
1497a,1426c,0
1497a,1430a,0
1497a,1504c,0
1497a,1417b,0
1497a,0321b,0
1497a,0451b,0
1497a,0451c,0
1497a,1173c,0
1497a,1425c,0
1497a,0396b,0
1497a,1485a,0
1497a,1328a,0
1497a,1328b,0
1497a,1328c,0
1497a,1465a,0
1497a,1465b,0
1497a,0567b,0
1497a,1253a,0
1497a,1495a,0
1497a,1495b,0
1497a,1495c,0
1497a,0334c,0
1497a,0459b,0
1497a,0551c,0
1497a,1471c,0
1497a,1538a,0
1497a,1352a,0
1497a,0313b,0
1497a,0319b,0
1497a,0322b,0
1497a,0353b,0
1497a,0318b,0
1497a,0380a,0
1497a,1240a,0
1497a,1149c,0
1497a,1171a,0
1497a,1350a,0
1497a,1378a,0
1497a,1421a,0
1497a,1421b,0
1497a,0404c,0
1497a,0456a,0
1497a,1262a,0
1497a,1325a,0
1497a,1325b,0
1497a,1325c,0
1497a,0429a,0
1497a,0440c,0
1497a,0587a,0
1497a,1221a,0
1497a,0348a,0
1497a,0474b,0
1497a,0474c,0
1497a,1252c,0
1497a,1391a,0
1497a,1107c,0
1497a,1405b,0
1497a,1405c,0
1497a,0496a,0
1497a,1409b,0
1497a,1533b,0
1497a,0340a,0
1497a,0340b,0
1497a,0340c,0
1497a,0413a,0
1497a,1480c,0
1497a,1368b,0
1497a,0897c,0
1497a,0507a,0
1497a,0507b,0
1497a,0507c,0
1497a,1546b,0
1497a,1546c,0
1497a,0563a,0
1497a,1450a,0
1497a,1193a,0
1497a,1360a,0
1497a,0923a,0
1497a,0923c,0
1497a,1444b,0
1497a,0403c,0
1497a,0471a,0
1497a,1367a,0
1497a,1431a,0
1497a,1426a,0
1497a,1540c,0
1497a,0445c,0
1497a,1099a,0
1497a,1508a,0
1497a,1307b,0
1497a,1319a,0
1497a,1373a,0
1497a,0475a,0
1497a,0327c,0
1497a,1178a,0
1497a,1178b,0
1497a,1178c,0
1497a,0363a,0
1497a,0593b,0
1497a,0593c,0
1497a,0457a,0
1497a,0421b,0
1497a,0521a,0
1497a,1334c,0
1497a,1477a,0
1497a,1477b,0
1497a,1477c,0
1497a,0355a,0
1497a,0514c,0
1497a,1499b,0
1497a,1499c,0
1497a,1496a,0
1497a,1140c,0
1497a,1221c,0
1497a,1086b,0
